"competencia","cnes","nome_estabelecimento","cod_municipio","municipio","uf","tipo_estabelecimento","subtipo_estabelecimento","natureza_juridica","gestao","atende_sus","codigo_habilitacao","tipo_habilitacao","descricao_habilitacao","origem_habilitacao","linha_cuidado","sublinha_cuidado","componente_rede","nivel_complexidade","usar_observatorio","prioridade","criterio_classificacao","status_validacao","competencia_inicio","competencia_fim","numero_leitos","portaria","data_atualizacao","fonte","arquivo_origem","data_processamento"
"202601","3205300028177","UNIDADE BASICA DE SAUDE PRAIA DO SUA LUCILO BORGES SANT ANA","320530","VITORIA","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","112014","999999","","PORTARIA 2450","28/08/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200502446766","UNIDADE DE SAUDE DA FAMILIA DE APIACA","320050","APIACA","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200502446766","UNIDADE DE SAUDE DA FAMILIA DE APIACA","320050","APIACA","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","032013","999999","","PORTARIA Nº 256, DE MARÇO DE 2013","08/12/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205012675668","UNIDADE ESF DALVO LOUREIRO","320501","SOORETAMA","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","052023","999999","","472/2023","23/09/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205012675668","UNIDADE ESF DALVO LOUREIRO","320501","SOORETAMA","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3204656657958","ESF FRANCISCO ARAGAO","320465","SAO DOMINGOS DO NORTE","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3204656657958","ESF FRANCISCO ARAGAO","320465","SAO DOMINGOS DO NORTE","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","022015","999999","","256","24/09/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200602403625","UNIDADE BASICA DE SAUDE DE MAMBRINI","320060","ARACRUZ","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200602403625","UNIDADE BASICA DE SAUDE DE MAMBRINI","320060","ARACRUZ","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","052023","999999","","PORTARIA 635 2023","04/12/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200602770156","UNIDADE BASICA DE SAUDE DE GUAXINDIBA","320060","ARACRUZ","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","052023","999999","","PORTARIA 635 2023","06/01/2026","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200602770156","UNIDADE BASICA DE SAUDE DE GUAXINDIBA","320060","ARACRUZ","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3204602466031","ESF SAO JOAO DE PETROPOLIS SANTA TERESA ES","320460","SANTA TERESA","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","052023","999999","","PORTARIA 365 2023","28/11/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3204602466031","ESF SAO JOAO DE PETROPOLIS SANTA TERESA ES","320460","SANTA TERESA","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3202304044606","ESF PEDRO VIEIRA NETTO","320230","GUACUI","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","032015","999999","","1389 DE 14/06/2011","05/06/2020","CNES","rlEstabSipac202601","2026-05-21"
"202601","3202304044606","ESF PEDRO VIEIRA NETTO","320230","GUACUI","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205300011894","UNIDADE BASICA DE SAUDE GRANDE VITORIA","320530","VITORIA","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","112014","999999","","24501 DE 30/12/2014","10/10/2024","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205300011894","UNIDADE BASICA DE SAUDE GRANDE VITORIA","320530","VITORIA","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201156628036","USF DA SEDE LEOGILDO ANGELO DE OLIVEIRA","320115","BREJETUBA","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201156628036","USF DA SEDE LEOGILDO ANGELO DE OLIVEIRA","320115","BREJETUBA","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122011","999999","","2. 966","11/12/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201302483726","US SEBASTIAO GONCALVES NRP II","320130","CARIACICA","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","052022","999999","","2450","18/08/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201302483726","US SEBASTIAO GONCALVES NRP II","320130","CARIACICA","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200404044436","UNIDADE ESF ESB CENTRO I MARIA MADALENA FLORENTINO DE SOUZ","320040","ANCHIETA","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200404044436","UNIDADE ESF ESB CENTRO I MARIA MADALENA FLORENTINO DE SOUZ","320040","ANCHIETA","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","022013","999999","","PORTARIA 275/2013","22/12/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205300012033","UNIDADE BASICA DE SAUDE JARDIM CAMBURI RAUL OLIVEIRA NEVES","320530","VITORIA","ES",NA,NA,"MUNICIPIO",NA,"Sim","8107","I","NASF","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","052023","999999","","635","07/11/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205300012033","UNIDADE BASICA DE SAUDE JARDIM CAMBURI RAUL OLIVEIRA NEVES","320530","VITORIA","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","112014","999999","","24501/30/12/2014","07/11/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205300012033","UNIDADE BASICA DE SAUDE JARDIM CAMBURI RAUL OLIVEIRA NEVES","320530","VITORIA","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200902445859","UNIDADE DE SAUDE ALVINO CAMPOS","320090","BARRA DE SAO FRANCISCO","ES",NA,"OUTROS","MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","062018","999999","","30/06/2018","03/02/2026","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205206984118","UNIDADE DE SAUDE DA FAMILIA BARRAMARES","320520","VILA VELHA","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205206984118","UNIDADE DE SAUDE DA FAMILIA BARRAMARES","320520","VILA VELHA","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","052023","999999","","PORTARIA 635  2023","21/10/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205300011975","UNIDADE DE SAUDE DO QUADRO","320530","VITORIA","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205300011975","UNIDADE DE SAUDE DO QUADRO","320530","VITORIA","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","112014","999999","","PORTARIA 2450","05/11/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205300012254","UNIDADE BASICA DE SAUDE CONQUISTA NOVA PALESTINA","320530","VITORIA","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205300012254","UNIDADE BASICA DE SAUDE CONQUISTA NOVA PALESTINA","320530","VITORIA","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","112014","999999","","PORTARIA 2450","05/11/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3202302447835","ESF ANTONIO DE OLIVEIRA CATATAU","320230","GUACUI","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3202302447835","ESF ANTONIO DE OLIVEIRA CATATAU","320230","GUACUI","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","032015","999999","","1389 DE 14/06/2011","05/06/2020","CNES","rlEstabSipac202601","2026-05-21"
"202601","3202305106540","ESF PADRE GALENO","320230","GUACUI","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","032015","999999","","1389 DE 14/06/2011","05/06/2020","CNES","rlEstabSipac202601","2026-05-21"
"202601","3202305106540","ESF PADRE GALENO","320230","GUACUI","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3203602707551","ESF 01 ELISBELA ALVES BREDOFF","320360","MUCURICI","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","082023","999999","","635","15/01/2026","CNES","rlEstabSipac202601","2026-05-21"
"202601","3203602707551","ESF 01 ELISBELA ALVES BREDOFF","320360","MUCURICI","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3204702675080","PSF DE VILA COMBONI","320470","SAO GABRIEL DA PALHA","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3204702675080","PSF DE VILA COMBONI","320470","SAO GABRIEL DA PALHA","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","062023","999999","","PORTARIA 635/2023","15/04/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200602770105","UNIDADE BASICA DE SAUDE DE BELA VISTA","320060","ARACRUZ","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","052023","999999","","PORTARIA 635 2023","28/11/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200602770105","UNIDADE BASICA DE SAUDE DE BELA VISTA","320060","ARACRUZ","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200602769921","UNIDADE BASICA DE SAUDE DE JACUPEMBA","320060","ARACRUZ","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200602769921","UNIDADE BASICA DE SAUDE DE JACUPEMBA","320060","ARACRUZ","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","052023","999999","","PORTARIA 635 2023","15/01/2026","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200602770113","UNIDADE BASICA DE SAUDE DE SANTA CRUZ","320060","ARACRUZ","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200602770113","UNIDADE BASICA DE SAUDE DE SANTA CRUZ","320060","ARACRUZ","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","052023","999999","","PORTARIA 635 2023","14/01/2026","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200607329768","UNIDADE BASICA DE SAUDE DO NOVO IRAJA","320060","ARACRUZ","ES",NA,NA,"MUNICIPIO",NA,"Sim","7111","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO - EMULTI, EXCETO FAEC","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","052023","999999","","PORTARIA 635 2023","22/12/2025","CNES","rlEstabSipac202601","2026-05-21"
